ts_s,pid,tid,futex_key_addr,futex_key_word,futex_key_offset,total_requests,successful_count
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429538304,3672,1,1
2025-08-27 14:08:09.667145,13253,16536,18446619754767492736,124874161020928,1968,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161106944,1904,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429960192,2432,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874093780992,3860,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501630464,3468,1,1
2025-08-27 14:08:09.667145,13253,16538,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009014157312,1260,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874093789184,2096,2,2
2025-08-27 14:08:09.667145,13253,16544,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874431762432,1600,3,3
2025-08-27 14:08:09.667145,14132,14140,18446619754767512448,824634138624,2120,2,2
2025-08-27 14:08:09.667145,13253,16546,18446619754767492736,124874161373184,3072,1,1
2025-08-27 14:08:09.667145,13253,16544,18446619754767492736,124874161278976,1824,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874430943232,280,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124873691107328,1144,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874431762432,3320,2,2
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624014848,2288,2,2
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624023040,1904,7,7
2025-08-27 14:08:09.667145,12972,12972,18446619755031287808,93969087700992,3396,1,1
2025-08-27 14:08:09.667145,13253,16539,18446619754767492736,124873758228480,320,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161278976,2004,1,1
2025-08-27 14:08:09.667145,838,15305,18446619754133548544,824634265600,2376,3,3
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,1824,2,2
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,3024,1,1
2025-08-27 14:08:09.667145,13019,13019,18446619757348945920,824634138624,1096,6,6
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874431221760,3696,2,2
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:08:09.667145,14132,14134,18446619754767512448,824636428288,1608,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874160934912,80,15,15
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429984768,224,8,8
2025-08-27 14:08:09.667145,13253,16543,18446619754767492736,124874161270784,2384,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161020928,1972,1,1
2025-08-27 14:08:09.667145,838,15305,18446619754133548544,110455243796480,1216,6,6
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124873623998464,2920,1,1
2025-08-27 14:08:09.667145,13253,16538,18446619754767492736,124873623994368,3472,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:08:09.667145,838,12627,18446619754133548544,824649203712,1096,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874431762432,1072,15,15
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:08:09.667145,13253,16536,18446619754767492736,124873758228480,320,1,1
2025-08-27 14:08:09.667145,838,15375,18446619754133548544,824649195520,328,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161233920,1344,2,2
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429583360,944,1,1
2025-08-27 14:08:09.667145,13253,13684,18446619754767492736,124874093789184,2864,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:08:09.667145,13253,16536,18446619754767492736,124874161192960,2240,1,1
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,1904,3,3
2025-08-27 14:08:09.667145,14132,14140,18446619754767512448,17137664,3104,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429964288,1272,1,1
2025-08-27 14:08:09.667145,13019,13019,18446619757348945920,22155264,224,3,3
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429558784,792,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501880320,2960,4,4
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624014848,2224,3,3
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501630464,3384,1,1
2025-08-27 14:08:09.667145,13019,13019,18446619757348945920,824634138624,2888,3,3
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,136,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161250304,832,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874431221760,3696,7,7
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009501769728,1192,1,1
2025-08-27 14:08:09.667145,13253,16538,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161192960,2420,1,1
2025-08-27 14:08:09.667145,13019,13524,18446619757348945920,22155264,224,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874160971776,464,1,1
2025-08-27 14:08:09.667145,13253,16538,18446619754767492736,110009501880320,2960,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874430930944,2064,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624014848,3936,3,3
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:08:09.667145,13019,13672,18446619757348945920,824634138624,1096,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874093789184,2180,2,2
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:08:09.667145,838,12627,18446619754133548544,824649195520,328,5,5
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161254400,3680,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501630464,3464,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161242112,1424,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009501630464,3468,1,1
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,3104,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501868032,4060,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009501769728,1276,6,6
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624014848,2048,2,2
2025-08-27 14:08:09.667145,13253,16537,18446619754767492736,124873758228480,320,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429984768,304,7,7
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624023040,1040,2,2
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624018944,1184,8,8
2025-08-27 14:08:09.667145,13253,16538,18446619754767492736,124873758228480,320,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009501880320,2880,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161242112,656,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009501880320,2960,5,5
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874430930944,2144,2,2
2025-08-27 14:08:09.667145,13253,16544,18446619754767492736,124873624006656,1744,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874093789184,2000,1,1
2025-08-27 14:08:09.667145,13019,13672,18446619757348945920,22155264,224,4,4
2025-08-27 14:08:09.667145,14019,14123,18446619754767501184,100785407008768,3640,2,2
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009014001664,3664,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429976576,3632,1,1
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,672,1,1
2025-08-27 14:08:09.667145,13019,13493,18446619757348945920,824634138624,2888,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161242112,656,1,1
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624027136,2336,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429984768,224,4,4
2025-08-27 14:08:09.667145,13253,16545,18446619754767492736,124874161287168,1296,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429984768,304,12,12
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874431762432,992,5,5
2025-08-27 14:08:09.667145,14019,14022,18446619754767501184,824636559360,2376,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874429960192,3680,15,15
2025-08-27 14:08:09.667145,13019,13672,18446619757348945920,22147072,2016,4,4
2025-08-27 14:08:09.667145,13253,16542,18446619754767492736,124873624010752,3344,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501880320,2964,3,3
2025-08-27 14:08:09.667145,13253,16536,18446619754767492736,124873758228480,80,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429583360,944,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,110009014001664,3668,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161250304,144,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161381376,4064,4,4
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501872128,2272,1,1
2025-08-27 14:08:09.667145,13253,16536,18446619754767492736,124873758224384,2096,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,110009501868032,4056,2,2
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874429960192,3680,1,1
2025-08-27 14:08:09.667145,13253,16541,18446619754767492736,124874161254400,3504,1,1
2025-08-27 14:08:09.667145,13253,13684,18446619754767492736,124874093789184,2176,1,1
2025-08-27 14:08:09.667145,14019,14022,18446619754767501184,100785407008768,3384,1,1
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161250304,148,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161385472,48,13,13
2025-08-27 14:08:09.667145,13253,16533,18446619754767492736,124874161020928,1968,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874161373184,3936,1,1
2025-08-27 14:08:09.667145,13253,16535,18446619754767492736,124874160934912,0,2,2
2025-08-27 14:08:10.667145,13253,16544,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137588906119168,1044,47,47
2025-08-27 14:08:10.667145,13253,13684,18446619754767492736,124874093780992,3856,13,13
2025-08-27 14:08:10.667145,13253,16539,18446619754767492736,124874161262592,3120,2,2
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,110009501769728,1276,2,2
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590075265024,1444,1,1
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772471996416,3648,2,2
2025-08-27 14:08:10.667145,838,12627,18446619754133548544,824649203712,1096,30,30
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124874093789184,2180,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,110009501868032,4060,2,2
2025-08-27 14:08:10.667145,13095,13670,18446619754767485696,824638144512,3912,35,35
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624023040,1824,12,12
2025-08-27 14:08:10.667145,13019,13524,18446619757348945920,22151168,4088,15,15
2025-08-27 14:08:10.667145,13253,16539,18446619754767492736,124874161262592,3124,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624010752,3104,1,1
2025-08-27 14:08:10.667145,13253,16540,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161278976,2000,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772475289600,3392,7,7
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,110009501769728,1272,2,2
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137588877488128,3028,60,60
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161242112,736,3,3
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772469637120,3152,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874093780992,3856,1,1
2025-08-27 14:08:10.667145,13019,13019,18446619757348945920,824634130432,3912,16,16
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161233920,1344,2,2
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,110009501769728,1276,2,2
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772471930880,452,7,7
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772475293696,1344,12,12
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873624010752,1904,2,2
2025-08-27 14:08:10.667145,13116,16576,18446619754767482880,137588906119168,1044,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,110009501880320,2964,1,1
2025-08-27 14:08:10.667145,13019,13019,18446619757348945920,824634138624,1096,16,16
2025-08-27 14:08:10.667145,12758,12874,18446619755031268096,17137664,2872,1,1
2025-08-27 14:08:10.667145,13253,13684,18446619754767492736,124874093780992,3860,12,12
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161373184,3168,1,1
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590075265024,1492,1,1
2025-08-27 14:08:10.667145,13116,16575,18446619754767482880,137590537728000,716,8,8
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874161287168,1476,1,1
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590114459648,1428,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772543197184,1716,9,9
2025-08-27 14:08:10.667145,13253,16543,18446619754767492736,124874161278976,2000,2,2
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772475240448,1040,16,16
2025-08-27 14:08:10.667145,13095,13670,18446619754767485696,824635965440,2120,33,33
2025-08-27 14:08:10.667145,13116,13537,18446619754767482880,137590537719808,3532,13,13
2025-08-27 14:08:10.667145,12972,12972,18446619755031287808,135707878146048,2276,1,1
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137590537719808,3532,1,1
2025-08-27 14:08:10.667145,13116,13520,18446619754767482880,137590071640064,1156,2,2
2025-08-27 14:08:10.667145,13253,16543,18446619754767492736,124874161233920,1424,2,2
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161270784,2564,2,2
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772469637120,3632,2,2
2025-08-27 14:08:10.667145,13116,13523,18446619754767482880,137590515392512,1184,1,1
2025-08-27 14:08:10.667145,14132,14140,18446619754767512448,17137664,3104,2,2
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772469637120,3872,1,1
2025-08-27 14:08:10.667145,13019,13672,18446619757348945920,22155264,224,82,82
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137590538735616,4024,2,2
2025-08-27 14:08:10.667145,13253,16543,18446619754767492736,124874161233920,1344,2,2
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590537719808,2892,2,2
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624027136,2416,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873624010752,1824,1,1
2025-08-27 14:08:10.667145,13253,16534,18446619754767492736,110009014157312,1260,1,1
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772475289600,2112,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161192960,2420,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161242112,740,3,3
2025-08-27 14:08:10.667145,14019,14122,18446619754767501184,100785407008768,3616,36,36
2025-08-27 14:08:10.667145,838,12627,18446619754133548544,824649195520,328,35,35
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772472004608,3280,2,2
2025-08-27 14:08:10.667145,13253,16536,18446619754767492736,124874093780992,3856,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161287168,1392,3,3
2025-08-27 14:08:10.667145,838,15375,18446619754133548544,110455243796480,1216,43,43
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772470726656,964,1,1
2025-08-27 14:08:10.667145,13019,13019,18446619757348945920,22155264,224,37,37
2025-08-27 14:08:10.667145,13116,13520,18446619754767482880,137590413074432,3880,3,3
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161233920,1428,2,2
2025-08-27 14:08:10.667145,13095,13670,18446619754767485696,27942912,3040,35,35
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772470726656,1076,17,17
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772475293696,1856,34,34
2025-08-27 14:08:10.667145,14132,14134,18446619754767512448,824634310656,2120,4,4
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624010752,672,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624023040,1904,23,23
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873624010752,3344,7,7
2025-08-27 14:08:10.667145,14132,14138,18446619754767512448,824634138624,2120,18,18
2025-08-27 14:08:10.667145,13253,16544,18446619754767492736,124874161287168,1476,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161278976,2000,2,2
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161192960,2416,1,1
2025-08-27 14:08:10.667145,13253,16537,18446619754767492736,124874161233920,1344,2,2
2025-08-27 14:08:10.667145,13253,16536,18446619754767492736,124874093780992,3776,1,1
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772469637120,3200,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,110009501880320,2880,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874093780992,3860,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873623994368,3552,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772475240448,1712,1,1
2025-08-27 14:08:10.667145,14132,16194,18446619754767512448,824634138624,2120,4,4
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590114459648,1588,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624010752,3264,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,110009014157312,1256,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873623994368,3552,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161278976,2004,2,2
2025-08-27 14:08:10.667145,13019,13493,18446619757348945920,824634138624,1096,2,2
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772469637120,3920,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,110009501880320,2880,1,1
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137590537719808,3404,1,1
2025-08-27 14:08:10.667145,13253,16534,18446619754767492736,110009014157312,1256,2,2
2025-08-27 14:08:10.667145,13095,13664,18446619754767485696,824638144512,2120,2,2
2025-08-27 14:08:10.667145,13095,13669,18446619754767485696,27942912,2808,8,8
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161250304,144,1,1
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772471996416,3600,1,1
2025-08-27 14:08:10.667145,13116,13523,18446619754767482880,137590537732096,1356,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,110009501880320,2960,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874093780992,3776,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161242112,656,5,5
2025-08-27 14:08:10.667145,13120,13756,18446619757348965632,131772543197184,1716,13,13
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624010752,1904,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772469637120,3440,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124873624018944,3408,2,2
2025-08-27 14:08:10.667145,13120,13755,18446619757348965632,131772475289600,3392,3,3
2025-08-27 14:08:10.667145,13116,16575,18446619754767482880,137590066098176,2460,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161250304,148,2,2
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161020928,1972,2,2
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874093780992,3860,10,10
2025-08-27 14:08:10.667145,13253,16537,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161262592,3124,1,1
2025-08-27 14:08:10.667145,838,15375,18446619754133548544,110455243796480,984,5,5
2025-08-27 14:08:10.667145,838,15375,18446619754133548544,824649195520,328,24,24
2025-08-27 14:08:10.667145,13116,16575,18446619754767482880,137590537728000,2636,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874093789184,2096,22,22
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161278976,2004,2,2
2025-08-27 14:08:10.667145,14132,14140,18446619754767512448,824636428288,1608,4,4
2025-08-27 14:08:10.667145,12972,12972,18446619755031287808,135707867942912,2340,10,10
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161270784,2480,2,2
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124874431221760,3616,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772471996416,3264,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,110009501769728,1272,1,1
2025-08-27 14:08:10.667145,13095,13664,18446619754767485696,824638144512,3912,1,1
2025-08-27 14:08:10.667145,13019,13672,18446619757348945920,22147072,2016,22,22
2025-08-27 14:08:10.667145,838,15305,18446619754133548544,824649203712,1096,34,34
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874093789184,2176,21,21
2025-08-27 14:08:10.667145,13253,16543,18446619754767492736,124874161278976,1920,1,1
2025-08-27 14:08:10.667145,13019,13495,18446619757348945920,22155264,248,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161192960,2336,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161262592,3124,2,2
2025-08-27 14:08:10.667145,13253,16537,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772471930880,996,2,2
2025-08-27 14:08:10.667145,13095,13671,18446619754767485696,27942912,3040,44,44
2025-08-27 14:08:10.667145,12779,12814,18446619755031270912,17137664,3104,16,16
2025-08-27 14:08:10.667145,13116,13536,18446619754767482880,137590538735616,4024,8,8
2025-08-27 14:08:10.667145,13019,13672,18446619757348945920,824634130432,3912,47,47
2025-08-27 14:08:10.667145,13019,13524,18446619757348945920,22147072,2016,36,36
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137588882780160,1252,1,1
2025-08-27 14:08:10.667145,838,12627,18446619754133548544,110455243796480,1216,65,65
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161020928,1972,2,2
2025-08-27 14:08:10.667145,13116,16575,18446619754767482880,137588906119168,1044,22,22
2025-08-27 14:08:10.667145,13116,13536,18446619754767482880,137590537719808,3532,1,1
2025-08-27 14:08:10.667145,13253,16540,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161250304,144,2,2
2025-08-27 14:08:10.667145,13253,16542,18446619754767492736,110009501872128,2276,1,1
2025-08-27 14:08:10.667145,12972,12972,18446619755031287808,135707859542016,2340,10,10
2025-08-27 14:08:10.667145,13116,13526,18446619754767482880,137590413074432,3624,27,27
2025-08-27 14:08:10.667145,13253,16540,18446619754767492736,124874093789184,2180,1,1
2025-08-27 14:08:10.667145,13253,16545,18446619754767492736,124874161233920,1344,2,2
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874093780992,3856,9,9
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873624018944,3408,5,5
2025-08-27 14:08:10.667145,13253,16537,18446619754767492736,124874161233920,1424,1,1
2025-08-27 14:08:10.667145,13095,13669,18446619754767485696,824638144512,2120,44,44
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137588874338304,1844,1,1
2025-08-27 14:08:10.667145,838,12627,18446619754133548544,110455243796480,984,11,11
2025-08-27 14:08:10.667145,12720,12791,18446619755031292032,17137664,2872,1,1
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,124874161020928,1968,2,2
2025-08-27 14:08:10.667145,13253,16536,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:08:10.667145,14132,14138,18446619754767512448,824636428288,1608,3,3
2025-08-27 14:08:10.667145,13019,13019,18446619757348945920,22151168,4088,3,3
2025-08-27 14:08:10.667145,13116,13537,18446619754767482880,137590537728000,716,6,6
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:08:10.667145,13253,16538,18446619754767492736,124873624018944,3488,8,8
2025-08-27 14:08:10.667145,13019,13495,18446619757348945920,22147072,2016,19,19
2025-08-27 14:08:10.667145,12972,12972,18446619755031287808,93969087700992,3396,15,15
2025-08-27 14:08:10.667145,13253,16540,18446619754767492736,124874093789184,2096,1,1
2025-08-27 14:08:10.667145,13116,13520,18446619754767482880,137590070579200,84,1,1
2025-08-27 14:08:10.667145,13019,13493,18446619757348945920,824634130432,3912,4,4
2025-08-27 14:08:10.667145,13120,13752,18446619757348965632,131772475293696,1344,3,3
2025-08-27 14:08:10.667145,13253,16533,18446619754767492736,124874161254400,3680,1,1
2025-08-27 14:08:10.667145,13253,16536,18446619754767492736,124874161250304,144,1,1
2025-08-27 14:08:10.667145,13095,13670,18446619754767485696,27942912,2808,1,1
2025-08-27 14:08:10.667145,13253,16537,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:08:10.667145,13120,13755,18446619757348965632,131772475289600,2112,3,3
2025-08-27 14:08:10.667145,13120,16577,18446619757348965632,131772469637120,3824,1,1
2025-08-27 14:08:10.667145,14019,14122,18446619754767501184,100785407008768,3384,24,24
2025-08-27 14:08:10.667145,13253,16535,18446619754767492736,110009501880320,2964,1,1
2025-08-27 14:08:10.667145,13116,13757,18446619754767482880,137590537728000,716,13,13
