ts_s,pid,tid,futex_key_addr,futex_key_word,futex_key_offset,total_requests,total_time,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7
2025-08-27 14:09:07.667145,13253,16579,18446619754767492736,124874161393664,4048,22,333840674,0,0,3,9,0,9,1,0
2025-08-27 14:09:07.667145,13120,16577,18446619757348965632,131772472004608,3280,4,524273,0,0,0,4,0,0,0,0
2025-08-27 14:09:07.667145,16451,16458,18446619753734404352,824636866560,328,1,600608434,0,0,0,0,0,0,0,1
2025-08-27 14:09:07.667145,13253,16538,18446619754767492736,124874161233920,1428,7,456084381,0,0,1,0,0,6,0,0
2025-08-27 14:09:07.667145,13116,13536,18446619754767482880,137588907171840,916,1,996908277,0,0,0,0,0,0,1,0
2025-08-27 14:09:07.667145,13120,13756,18446619757348965632,131772472004608,3280,2,58682,0,0,2,0,0,0,0,0
2025-08-27 14:09:07.667145,13019,13493,18446619757348945920,22151168,4088,38,384152,2,26,10,0,0,0,0,0
2025-08-27 14:09:07.667145,13253,16578,18446619754767492736,124874429988864,2048,6,177506,0,4,1,1,0,0,0,0
2025-08-27 14:09:07.667145,13253,16544,18446619754767492736,124874161278976,2000,7,461077286,0,2,0,0,0,4,1,0
2025-08-27 14:09:07.667145,12779,12813,18446619755031270912,17137664,3104,39,985429166,0,0,0,0,0,39,0,0
2025-08-27 14:09:07.667145,13019,13019,18446619757348945920,22147072,2016,143,817149907,1,2,24,64,35,14,3,0
2025-08-27 14:09:07.667145,13095,13669,18446619754767485696,27942912,2808,2,36460,0,1,1,0,0,0,0,0
2025-08-27 14:09:07.667145,13095,13670,18446619754767485696,824638144512,2120,221,593188654,0,0,29,117,49,26,0,0
2025-08-27 14:09:07.667145,12825,12838,18446619753783161728,17137664,3104,40,988723118,0,0,0,0,0,40,0,0
2025-08-27 14:09:07.667145,16451,16457,18446619753734404352,17137664,3088,1,7279,0,1,0,0,0,0,0,0
2025-08-27 14:09:07.667145,13019,13494,18446619757348945920,824634130432,2120,130,824222970,0,6,20,56,35,13,0,0
2025-08-27 14:09:07.667145,12758,12781,18446619755031268096,17137664,3104,86,976984232,0,1,2,4,0,79,0,0
2025-08-27 14:09:07.667145,13253,16535,18446619754767492736,110009014476800,3312,1,7132,0,1,0,0,0,0,0,0
2025-08-27 14:09:07.667145,13019,13495,18446619757348945920,824634130432,3912,276,644217483,1,7,30,148,64,26,0,0
2025-08-27 14:09:07.667145,13253,16536,18446619754767492736,124874161192960,2420,6,521366153,0,0,0,0,0,4,2,0
2025-08-27 14:09:07.667145,13253,16539,18446619754767492736,124874161242112,740,7,590869731,0,0,0,0,0,5,2,0
2025-08-27 14:09:07.667145,13116,13526,18446619754767482880,137590071640064,1156,1,999988856,0,0,0,0,0,0,0,1
2025-08-27 14:09:07.667145,13253,16539,18446619754767492736,124874161242112,736,8,407545980,0,1,2,0,0,3,2,0
2025-08-27 14:09:07.667145,13019,13495,18446619757348945920,22151168,4088,2,208071,0,0,1,1,0,0,0,0
2025-08-27 14:09:07.667145,13253,16535,18446619754767492736,124874093789184,2176,35,519738335,0,0,8,12,1,12,2,0
2025-08-27 14:09:07.667145,13116,13522,18446619754767482880,137590076325888,1716,4,999910903,0,0,0,0,0,0,4,0
2025-08-27 14:09:07.667145,16451,16457,18446619753734404352,824635461632,3400,2,397571835,0,0,2,0,0,0,0,0
2025-08-27 14:09:07.667145,13253,16536,18446619754767492736,124874161192960,2416,6,475818008,0,0,0,0,0,6,0,0
2025-08-27 14:09:07.667145,16436,16442,18446619754547962624,824637636608,328,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14132,14138,18446619754767512448,824636424192,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13449,13455,18446619754767504000,824634011648,3400,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12758,12784,18446619755031268096,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12825,12849,18446619753783161728,824634769408,328,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13449,13456,18446619754767504000,824634015744,1096,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,16576,18446619754767482880,137588874334208,3940,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14019,14020,18446619754767501184,100785407008768,3616,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13253,13634,18446619754767492736,110009501753344,172,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13192,13911,18446619754547964032,824636964864,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,16436,16443,18446619754547962624,824637636608,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13520,18446619754767482880,137590114459648,1956,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14132,14134,18446619754767512448,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12825,13247,18446619753783161728,824637440000,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12720,13144,18446619755031292032,824635756544,2376,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12779,12895,18446619755031270912,824634318848,1096,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12758,16884,18446619755031268096,824637227008,1096,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12972,13410,18446619755031287808,135707886546944,2276,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13253,16546,18446619754767492736,124874161373184,3248,,952750198,,,,,,,,
2025-08-27 14:09:07.667145,12779,12815,18446619755031270912,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12720,12791,18446619755031292032,824635744256,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12758,12783,18446619755031268096,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12758,12874,18446619755031268096,824637222912,1608,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12779,12920,18446619755031270912,824634318848,2888,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12758,12870,18446619755031268096,824637218816,328,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12825,12839,18446619753783161728,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14132,14133,18446619754767512448,17137664,3104,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14019,14123,18446619754767501184,824636559360,2376,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14019,14022,18446619754767501184,824634200064,1608,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13673,18446619754767482880,137590413074432,3624,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13531,18446619754767482880,137590070579200,84,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12825,12914,18446619753783161728,824637440000,328,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13521,18446619754767482880,137590413074432,3880,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13120,13749,18446619757348965632,131772475289600,320,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14132,14552,18446619754767512448,824634310656,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13192,13203,18446619754547964032,824636432384,328,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13519,18446619754767482880,137590413074432,3624,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13120,13760,18446619757348965632,131772475293696,576,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12720,14212,18446619755031292032,824634146816,2888,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12779,14654,18446619755031270912,824637411328,1608,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13539,18446619754767482880,137588902924288,3156,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,14132,14141,18446619754767512448,824634142720,3400,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13192,13200,18446619754547964032,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13116,13534,18446619754767482880,137590067388416,1556,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,13192,13632,18446619754547964032,824636964864,3912,,1000000000,,,,,,,,
2025-08-27 14:09:07.667145,12720,12769,18446619755031292032,824635744256,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12758,12781,18446619755031268096,17137664,2872,3,19899,0,2,1,0,0,0,0,0
2025-08-27 14:09:08.667145,12972,13411,18446619755031287808,135707911786496,836,1,9122,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772470726656,1076,45,801038,0,20,25,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,13681,18446619754767492736,110009503739904,1796,2,999930956,0,0,0,0,0,0,2,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772471930880,996,20,680063,0,7,11,2,0,0,0,0
2025-08-27 14:09:08.667145,13253,16539,18446619754767492736,124874161242112,736,6,384178891,0,2,0,0,0,3,1,0
2025-08-27 14:09:08.667145,12720,12745,18446619755031292032,17137664,3104,76,983838410,0,0,0,0,38,38,0,0
2025-08-27 14:09:08.667145,838,15305,18446619754133548544,110455243796480,984,1,13082,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,12720,12745,18446619755031292032,17137664,2872,4,33827,0,2,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16537,18446619754767492736,124874161020928,1968,5,543954604,0,0,0,0,0,3,2,0
2025-08-27 14:09:08.667145,13095,13671,18446619754767485696,824638144512,3912,125,738576505,0,3,14,62,29,16,1,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772469637120,3872,2,35494,0,0,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16544,18446619754767492736,124874161278976,1920,3,48467,0,2,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13449,13450,18446619754767504000,97244008833024,2592,100,962617932,0,3,1,17,3,76,0,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772471996416,2928,2,133688,0,0,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13095,13670,18446619754767485696,27942912,2808,2,18427,0,1,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16579,18446619754767492736,124874161393664,4052,18,445389554,0,0,0,11,0,7,0,0
2025-08-27 14:09:08.667145,13253,16544,18446619754767492736,124874161278976,2004,6,516288380,0,0,0,0,0,5,1,0
2025-08-27 14:09:08.667145,13253,16544,18446619754767492736,124874161278976,2000,7,481891095,0,1,0,0,0,3,3,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772475293696,1856,55,3287345,0,23,18,14,0,0,0,0
2025-08-27 14:09:08.667145,13120,13752,18446619757348965632,131772475289600,2112,31,997834249,0,0,0,0,0,30,1,0
2025-08-27 14:09:08.667145,838,12627,18446619754133548544,110455243796480,984,1,4629,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772543197184,1716,20,93929,2,16,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16578,18446619754767492736,110009501937664,444,1,627138,0,0,0,1,0,0,0,0
2025-08-27 14:09:08.667145,13253,16539,18446619754767492736,124874161242112,656,7,124722,0,6,1,0,0,0,0,0
2025-08-27 14:09:08.667145,12972,13409,18446619755031287808,135707894947840,2276,2,998760518,0,0,0,0,0,0,2,0
2025-08-27 14:09:08.667145,12972,13528,18446619755031287808,135707859542016,2340,19,997309754,0,0,0,0,0,19,0,0
2025-08-27 14:09:08.667145,12972,13529,18446619755031287808,135707851141120,2340,19,998090412,0,0,0,0,0,19,0,0
2025-08-27 14:09:08.667145,12972,13527,18446619755031287808,93969087700992,3396,1,4088,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,12972,13408,18446619755031287808,135707903348736,2276,1,999733353,0,0,0,0,0,0,1,0
2025-08-27 14:09:08.667145,13253,16578,18446619754767492736,124874429988864,2132,40,558775870,0,0,5,14,0,21,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772469637120,3920,4,360323,0,1,1,2,0,0,0,0
2025-08-27 14:09:08.667145,13095,13664,18446619754767485696,27942912,3040,308,819588969,0,17,86,97,69,39,0,0
2025-08-27 14:09:08.667145,13253,13683,18446619754767492736,110009503522816,896,1,999894026,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772471930880,452,10,305097,0,1,9,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16543,18446619754767492736,124874161270784,2564,6,537140697,0,0,0,0,0,4,2,0
2025-08-27 14:09:08.667145,13120,13754,18446619757348965632,131772475289600,2880,1,999983591,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13095,13670,18446619754767485696,824638144512,2120,170,753599164,0,3,12,90,38,26,1,0
2025-08-27 14:09:08.667145,13253,16537,18446619754767492736,124874161020928,1888,1,3940,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,838,15305,18446619754133548544,824649195520,328,87,579304604,0,0,3,14,56,12,2,0
2025-08-27 14:09:08.667145,13116,13536,18446619754767482880,137588907171840,916,2,991143811,0,0,0,0,0,0,1,1
2025-08-27 14:09:08.667145,13253,16545,18446619754767492736,124874161287168,1472,6,568228937,0,0,0,0,0,4,2,0
2025-08-27 14:09:08.667145,838,12627,18446619754133548544,824634265600,2376,119,671021407,0,0,2,12,85,19,1,0
2025-08-27 14:09:08.667145,13253,16535,18446619754767492736,124874093789184,2096,8,63796,0,5,3,0,0,0,0,0
2025-08-27 14:09:08.667145,12972,13410,18446619755031287808,135707886546944,2276,2,999390162,0,0,0,0,0,0,1,1
2025-08-27 14:09:08.667145,13253,16541,18446619754767492736,124874161254400,3684,5,491516528,0,0,0,0,0,4,1,0
2025-08-27 14:09:08.667145,13019,13019,18446619757348945920,22151168,4088,2,26041,0,1,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13116,13537,18446619754767482880,137588906119168,1044,2,999731843,0,0,0,0,0,0,1,1
2025-08-27 14:09:08.667145,13253,16542,18446619754767492736,124874161262592,3040,5,19760,1,3,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772469637120,3440,1,15735,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16539,18446619754767492736,124874161242112,740,7,614472402,0,0,0,0,0,5,2,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772469637120,3200,3,395229,0,0,0,3,0,0,0,0
2025-08-27 14:09:08.667145,13116,13537,18446619754767482880,137590537728000,716,1,4495,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13019,13493,18446619757348945920,22155264,224,531,661633751,1,28,132,269,65,36,0,0
2025-08-27 14:09:08.667145,12972,13411,18446619755031287808,135707930460160,4024,1,24703,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,838,15375,18446619754133548544,824649203712,1096,89,703554070,0,0,0,8,63,16,2,0
2025-08-27 14:09:08.667145,13116,13757,18446619754767482880,137588882780160,3492,16,130543,1,12,3,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16578,18446619754767492736,124874429988864,2128,39,387961142,0,2,6,16,0,15,0,0
2025-08-27 14:09:08.667145,13253,16540,18446619754767492736,124874161250304,64,4,26263,2,1,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13449,13450,18446619754767504000,97244008833024,2360,10,39550,1,9,0,0,0,0,0,0
2025-08-27 14:09:08.667145,12758,12781,18446619755031268096,17137664,3104,84,975355711,0,0,2,5,1,76,0,0
2025-08-27 14:09:08.667145,13253,16579,18446619754767492736,124874161393664,3968,5,48661,0,4,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13019,13493,18446619757348945920,22151168,4088,43,453790,2,31,10,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16542,18446619754767492736,124874161262592,3120,6,597637285,0,0,0,0,0,5,1,0
2025-08-27 14:09:08.667145,13116,13525,18446619754767482880,137590072700928,1572,20,999658702,0,0,0,0,0,20,0,0
2025-08-27 14:09:08.667145,13253,16538,18446619754767492736,124874161233920,1344,5,16923,0,5,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16536,18446619754767492736,124874161192960,2420,8,534393811,0,0,1,0,0,4,3,0
2025-08-27 14:09:08.667145,12972,13410,18446619755031287808,135707911786496,836,1,3600,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,13753,18446619757348965632,131772475289600,3392,26,998589477,0,0,0,0,0,25,1,0
2025-08-27 14:09:08.667145,13095,13666,18446619754767485696,824634146816,3912,212,624812144,0,2,18,119,48,25,0,0
2025-08-27 14:09:08.667145,13253,16543,18446619754767492736,124874161270784,2480,5,285036,1,2,1,1,0,0,0,0
2025-08-27 14:09:08.667145,13116,13522,18446619754767482880,137590076325888,1716,5,999840302,0,0,0,0,0,0,5,0
2025-08-27 14:09:08.667145,13019,13495,18446619757348945920,824634130432,3912,161,806523432,0,1,20,83,40,15,2,0
2025-08-27 14:09:08.667145,13019,13672,18446619757348945920,22151168,4088,2,9199,0,2,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16545,18446619754767492736,124874161287168,1476,7,430255949,0,1,0,0,0,5,1,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772475240448,1040,38,889725595,0,0,0,0,0,38,0,0
2025-08-27 14:09:08.667145,12825,12838,18446619753783161728,17137664,3104,38,990430387,0,0,0,0,0,38,0,0
2025-08-27 14:09:08.667145,13019,13524,18446619757348945920,22151168,4088,2,84198,0,0,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16543,18446619754767492736,124874161270784,2560,6,461217398,0,1,0,0,0,5,0,0
2025-08-27 14:09:08.667145,13116,13536,18446619754767482880,137590537728000,716,2,991143811,0,0,0,0,0,0,1,1
2025-08-27 14:09:08.667145,13253,16546,18446619754767492736,124874161373184,3168,1,3527,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16536,18446619754767492736,124874161192960,2416,7,463808930,0,2,0,0,0,4,1,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772470726656,964,4,144901,0,1,3,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16579,18446619754767492736,124874161393664,4048,19,537509690,0,1,1,5,0,10,2,0
2025-08-27 14:09:08.667145,13253,16546,18446619754767492736,124874161373184,3248,2,47461142,0,0,0,1,0,0,0,1
2025-08-27 14:09:08.667145,13019,13672,18446619757348945920,824634138624,2888,316,545291972,0,7,39,167,79,24,0,0
2025-08-27 14:09:08.667145,13120,13751,18446619757348965632,131772475289600,1600,2,999955330,0,0,0,1,0,0,1,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772469637120,3824,4,391354,0,0,3,1,0,0,0,0
2025-08-27 14:09:08.667145,12972,13527,18446619755031287808,135707867942912,2340,19,997650705,0,0,0,0,0,19,0,0
2025-08-27 14:09:08.667145,13253,16541,18446619754767492736,124874161254400,3680,6,507139315,0,0,0,0,0,4,2,0
2025-08-27 14:09:08.667145,838,846,18446619754133548544,110455243796480,984,33,859782,0,24,6,3,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772472004608,3280,5,572701,0,0,2,3,0,0,0,0
2025-08-27 14:09:08.667145,13253,16540,18446619754767492736,124874161250304,144,7,524741412,0,0,1,0,0,5,1,0
2025-08-27 14:09:08.667145,12972,13529,18446619755031287808,93969087700992,3396,1,11036,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13116,13535,18446619754767482880,137588908224512,1780,4,999950276,0,0,0,0,0,0,4,0
2025-08-27 14:09:08.667145,13019,13524,18446619757348945920,824634138624,1096,346,613798566,0,15,47,169,87,28,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772471996416,3600,4,484427,0,0,2,2,0,0,0,0
2025-08-27 14:09:08.667145,13192,13193,18446619754547964032,17137664,3104,38,991232508,0,0,0,0,0,38,0,0
2025-08-27 14:09:08.667145,12779,12813,18446619755031270912,17137664,3104,39,989008120,0,0,0,0,0,39,0,0
2025-08-27 14:09:08.667145,13095,13664,18446619754767485696,27942912,2808,30,474118,4,22,2,2,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772469637120,3440,5,507006,0,0,3,2,0,0,0,0
2025-08-27 14:09:08.667145,838,846,18446619754133548544,110455243796480,1216,276,913737086,0,0,4,44,192,36,0,0
2025-08-27 14:09:08.667145,13019,13019,18446619757348945920,22147072,2016,181,736432922,1,9,17,83,54,16,1,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772475293696,1344,39,6402722,0,5,3,31,0,0,0,0
2025-08-27 14:09:08.667145,13253,16578,18446619754767492736,124874429988864,2048,8,56598,2,5,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772470726656,1156,3,80206,0,0,3,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16536,18446619754767492736,124874161192960,2336,5,320900,0,2,1,2,0,0,0,0
2025-08-27 14:09:08.667145,13116,13526,18446619754767482880,137590071640064,1156,1,999983515,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13253,16540,18446619754767492736,124874161250304,148,7,473742480,0,1,0,0,0,4,2,0
2025-08-27 14:09:08.667145,13253,16535,18446619754767492736,124874093789184,2176,38,388309946,0,0,5,16,2,15,0,0
2025-08-27 14:09:08.667145,13253,16538,18446619754767492736,124874161233920,1424,7,544672298,0,1,0,0,0,3,3,0
2025-08-27 14:09:08.667145,12972,13410,18446619755031287808,135707930460160,4024,1,14923,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,12972,13411,18446619755031287808,135707878146048,2276,1,999462295,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772469637120,3632,1,14600,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16542,18446619754767492736,124874161262592,3124,7,401326535,0,0,2,0,0,3,2,0
2025-08-27 14:09:08.667145,13253,16545,18446619754767492736,124874161287168,1392,5,237547,1,1,2,1,0,0,0,0
2025-08-27 14:09:08.667145,13253,16538,18446619754767492736,124874161233920,1428,7,453863581,0,1,1,0,0,5,0,0
2025-08-27 14:09:08.667145,12972,12972,18446619755031287808,140737073147904,2660,2,361900,0,0,1,1,0,0,0,0
2025-08-27 14:09:08.667145,13120,13760,18446619757348965632,131772475293696,576,4,999890070,0,0,0,0,0,2,1,1
2025-08-27 14:09:08.667145,13095,13671,18446619754767485696,27942912,2808,1,17234,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772469637120,3248,2,43826,0,0,2,0,0,0,0,0
2025-08-27 14:09:08.667145,13095,13669,18446619754767485696,824635965440,2120,134,730970156,1,2,22,67,27,14,1,0
2025-08-27 14:09:08.667145,12972,13530,18446619755031287808,135707842740224,2340,19,998015814,0,0,0,0,0,19,0,0
2025-08-27 14:09:08.667145,13116,13523,18446619754767482880,137590075265024,1492,1,999981744,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13253,16535,18446619754767492736,124874093789184,2180,39,569645946,0,2,7,14,0,15,1,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772469637120,3152,3,44442,0,0,3,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772472004608,2608,4,527103,0,1,0,3,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772475240448,1712,4,485910,0,0,1,3,0,0,0,0
2025-08-27 14:09:08.667145,13253,16578,18446619754767492736,110009501937664,448,1,4550,0,1,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772469637120,3344,4,471090,0,1,0,3,0,0,0,0
2025-08-27 14:09:08.667145,13253,13634,18446619754767492736,110009501753344,172,1,947977166,0,0,0,0,0,0,0,1
2025-08-27 14:09:08.667145,13095,13666,18446619754767485696,824636989440,768,1,65111,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13116,16575,18446619754767482880,137588877488128,3812,122,962008958,0,11,33,38,1,39,0,0
2025-08-27 14:09:08.667145,13120,16577,18446619757348965632,131772543197184,1716,10,28812,1,9,0,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,16537,18446619754767492736,124874161020928,1972,6,454381352,0,0,0,0,0,5,1,0
2025-08-27 14:09:08.667145,13019,13524,18446619757348945920,22155264,248,2,62481,0,1,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13019,13495,18446619757348945920,22151168,4088,5,148008,0,2,3,0,0,0,0,0
2025-08-27 14:09:08.667145,12825,12838,18446619753783161728,17137664,2872,1,15553,0,0,1,0,0,0,0,0
2025-08-27 14:09:08.667145,13120,13755,18446619757348965632,131772475293696,64,2,999963418,0,0,0,0,0,0,2,0
2025-08-27 14:09:08.667145,13120,13756,18446619757348965632,131772471996416,3648,3,58806,0,0,3,0,0,0,0,0
2025-08-27 14:09:08.667145,13253,13634,18446619754767492736,110009501753344,168,,51358319,,,,,,,,
2025-08-27 14:09:08.667145,16451,16453,18446619753734404352,17137664,3104,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14019,14020,18446619754767501184,100785407008768,3616,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12720,12791,18446619755031292032,824635744256,3912,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,16436,16443,18446619754547962624,824637636608,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14019,14022,18446619754767501184,824634200064,1608,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13192,13200,18446619754547964032,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12720,12769,18446619755031292032,824635744256,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13192,13203,18446619754547964032,824636432384,328,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14132,14133,18446619754767512448,17137664,3104,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,16451,16454,18446619753734404352,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13116,13539,18446619754767482880,137588902924288,3156,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13449,13455,18446619754767504000,824634011648,3400,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13116,16576,18446619754767482880,137588874334208,3940,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13192,13632,18446619754547964032,824636964864,3912,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12825,12839,18446619753783161728,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12758,12783,18446619755031268096,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14132,14134,18446619754767512448,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14132,14141,18446619754767512448,824634142720,3400,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13116,13520,18446619754767482880,137590114459648,1956,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13253,16546,18446619754767492736,124874161373184,3252,,952432118,,,,,,,,
2025-08-27 14:09:08.667145,16436,16437,18446619754547962624,98153306628096,3616,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13116,13531,18446619754767482880,137590070579200,84,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13120,13749,18446619757348965632,131772475289600,320,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,13116,13521,18446619754767482880,137590413074432,3880,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,16451,16990,18446619753734404352,824636870656,1608,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,12825,12849,18446619753783161728,824634769408,328,,1000000000,,,,,,,,
2025-08-27 14:09:08.667145,14019,14123,18446619754767501184,824636559360,2376,,1000000000,,,,,,,,
