ts,pid,tid,comm,nvcsw,nivcsw,run_time_total,rq_time_total,rq_count,blkio_time_total,blkio_count,uninterruptible_total,freepages_time_total,freepages_count,thrashing_time_total,thrashing_count,swapin_time_total,swapin_count
2025-08-27 14:09:10.252817,12720,12748,containerd-shim,15,0,267745,2052838,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252818,12720,12767,containerd-shim,3,1,97957,8438633,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25282,12720,12768,containerd-shim,3,5,105030,465578,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252821,12720,12769,containerd-shim,87,62,8614917,30899114,149,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252822,12720,12791,containerd-shim,1579,1055,95600491,346676436,2634,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252823,12720,13144,containerd-shim,2326,1460,138736732,481508999,3786,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252825,12720,14212,containerd-shim,37,40,7595841,7758919,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252834,12856,12856,redis-server,4638,3532,1574302806,843177051,8170,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252836,12856,13260,bio_close_file,1,0,14117,3073857,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252838,12856,13262,bio_aof,1,0,7080,3032268,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252839,12856,13263,bio_lazy_free,1,0,21577,184378,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25284,12856,13264,jemalloc_bg_thd,1,0,73318,91982,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252841,12856,13265,jemalloc_bg_thd,1,0,9242,2421948,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25285,12779,12779,containerd-shim,8,47,6592123,98949836,55,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252852,12779,12813,containerd-shim,5072,181,82142388,516855486,5253,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252854,12779,12814,containerd-shim,2257,1180,153652611,442647871,3437,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252855,12779,12815,containerd-shim,64,52,11270658,45655938,116,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252857,12779,12816,containerd-shim,11,6,249437,5497215,17,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252858,12779,12889,containerd-shim,1,0,27854,429066,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25286,12779,12891,containerd-shim,6,2,597720,27470764,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252861,12779,12895,containerd-shim,52,53,9351980,45199355,104,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252862,12779,12913,containerd-shim,32,52,5167242,26471356,84,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252864,12779,12920,containerd-shim,36,31,2935122,22389577,67,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252865,12779,13506,containerd-shim,5,0,180345,1571718,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252866,12779,14654,containerd-shim,27,28,5665683,8998482,55,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252876,838,838,dockerd,2153,814,246403524,237541989,2967,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252877,838,846,dockerd,150606,2586,2374428841,9851829865,153192,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252878,838,849,dockerd,11,6,884300,1616567,17,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25288,838,850,dockerd,61,9,3772758,4605771,70,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252881,838,851,dockerd,26,14,4434078,2976518,40,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252882,838,958,dockerd,34747,2568,1254533221,1288546360,37315,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252884,838,960,dockerd,29293,2571,1061836937,1176773237,31864,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252886,838,978,dockerd,37948,4033,1476295156,1947304461,41981,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252888,838,980,dockerd,7356,744,275463301,315780212,8100,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252889,838,1376,dockerd,33944,2720,1207488835,1338675346,36664,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252891,838,1391,dockerd,32067,2656,1123119934,1067654246,34723,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252892,838,12621,dockerd,96,68,21949843,108112158,164,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252894,838,12624,dockerd,171,71,13943972,140247674,242,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252895,838,12626,dockerd,154,55,9867799,85922412,209,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252896,838,12627,dockerd,36190,11667,1799378810,2324469753,47857,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252897,838,12666,dockerd,21,7,1087866,6246109,28,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252899,838,12667,dockerd,132,220,22896320,269615151,352,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252901,838,12668,dockerd,173,56,14891288,262803154,229,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252902,838,12673,dockerd,64,41,7206040,35038797,105,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252903,838,12674,dockerd,89,38,8356937,72937090,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252905,838,12675,dockerd,57,58,9247541,49359237,115,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252906,838,12678,dockerd,92,59,8759719,147371055,151,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252908,838,12691,dockerd,97,260,38982188,274973172,357,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252909,838,12693,dockerd,226,552,77279565,426104432,778,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25291,838,14031,dockerd,19460,5301,955684731,971427543,24761,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252912,838,14032,dockerd,6619,1713,345645654,342388981,8332,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252913,838,15305,dockerd,30904,10746,1319591509,1965430672,41650,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252915,838,15373,dockerd,6454,1435,252773422,227623775,7889,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252916,838,15375,dockerd,22337,7668,950580341,1664781829,30005,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252917,838,15814,dockerd,461,206,33582389,42187796,667,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252927,13120,13120,python,1350,2334,1248987903,1561444523,3684,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252928,13120,13749,python,3,1,534123,280426,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25293,13120,13750,python,2,0,47230,157784,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252931,13120,13751,python,366,5,11989063,13797975,371,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252932,13120,13752,python,1869,377,76470515,261325083,2246,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252934,13120,13753,python,1825,329,72687174,259018524,2154,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252935,13120,13754,python,254,6,9065097,4619946,260,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252936,13120,13755,python,560,14,18522899,19973721,574,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252937,13120,13756,python,18023,10166,1752079633,2148149512,28189,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252938,13120,13760,python,315,5,10507210,3634940,320,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252939,13120,16577,python,12049,18505,3903190465,1966360881,30554,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252948,12825,12825,containerd-shim,10,35,6187896,99671979,45,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252959,12825,12838,containerd-shim,5089,195,80211556,561724437,5284,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25296,12825,12839,containerd-shim,1179,806,80339639,258541456,1984,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252962,12825,12845,containerd-shim,7,2,202124,10201162,9,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252964,12825,12848,containerd-shim,16,10,1904911,36752503,26,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252965,12825,12849,containerd-shim,54,39,4515303,29168772,93,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252966,12825,12904,containerd-shim,1,0,8115,1133776,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252967,12825,12914,containerd-shim,830,587,55993811,189231011,1417,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252969,12825,12916,containerd-shim,9,3,763041,32022156,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.25297,12825,12925,containerd-shim,317,225,24081090,43192269,542,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252971,12825,13247,containerd-shim,36,36,4552534,7335151,72,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:10.252981,16474,16474,locust,5561,9858,4173755353,2104579893,15419,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252404,13095,13095,server,20,394,50028662,268959287,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252418,13095,13664,server,86063,1697,1153733347,4490300840,87760,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252421,13095,13665,server,7,1,181305,336708,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252424,13095,13666,server,20107,13469,1515963697,2014912738,33576,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252427,13095,13668,server,5,1,79277,117154,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252428,13095,13669,server,20215,13842,1525542355,2183590241,34057,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252429,13095,13670,server,20455,13620,1523714352,2258985669,34075,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252433,13095,13671,server,17711,11894,1339555817,1937165448,29605,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252434,13095,17579,server,155,75,10474566,13702046,230,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252452,13192,13192,containerd-shim,9,60,5487326,5545259,69,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252454,13192,13193,containerd-shim,5245,187,80409451,450778491,5432,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252455,13192,13194,containerd-shim,43,7,2709308,19629557,50,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252456,13192,13195,containerd-shim,12,7,381582,3444076,19,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252457,13192,13198,containerd-shim,2,0,37928,243956,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252465,13192,13200,containerd-shim,42,22,4713530,24233740,64,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252465,13192,13201,containerd-shim,1011,536,67949508,181461550,1547,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252466,13192,13202,containerd-shim,5,1,70245,726060,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252467,13192,13203,containerd-shim,162,98,13515427,48739129,260,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252469,13192,13212,containerd-shim,11,0,1563138,3285151,11,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252471,13192,13632,containerd-shim,24,19,5800790,2268256,43,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252472,13192,13911,containerd-shim,1169,633,75733929,212919973,1802,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252547,13019,13019,server,31942,25051,2861759275,4425751467,56993,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252547,13019,13493,server,156563,3162,2037747835,8794488951,159725,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252548,13019,13494,server,27997,21306,2435304590,3739606684,49303,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252549,13019,13495,server,24524,18443,2115858916,3251368075,42967,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252552,13019,13524,server,21255,16572,1845506133,2847481518,37827,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252552,13019,13672,server,16760,12857,1409791020,2227577400,29617,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252607,13449,13449,docker-proxy,3525,3132,412692740,604351527,6657,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252608,13449,13450,docker-proxy,15842,379,250742442,1320392011,16221,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252608,13449,13451,docker-proxy,10,1,265305,379233,11,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25261,13449,13452,docker-proxy,2,1,154621,1076491,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25261,13449,13453,docker-proxy,2,0,96194,13317,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252611,13449,13455,docker-proxy,798,598,85374632,162568209,1396,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252612,13449,13456,docker-proxy,1707,1336,181434857,377956280,3043,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252621,13116,13116,java,26,342,46005980,181542087,368,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252623,13116,13518,java,283,3205,1254878453,2667239513,3488,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252624,13116,13519,"GC Thread#0",63,54,34923633,44287804,117,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252625,13116,13520,G1 Main Marker,13,0,241552,1768971,13,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252627,13116,13521,"G1 Conc#0",7,40,8609475,17092570,47,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252628,13116,13522,"G1 Refine#0",1181,57,47090998,132073829,1238,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252629,13116,13523,G1 Service,260,18,11509040,19177119,278,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252631,13116,13525,VM Periodic Tas,4959,130,160176512,336547859,5089,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252632,13116,13526,VM Thread,338,97,17086199,33189919,435,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252633,13116,13531,Reference Handl,13,5,1225519,11039252,18,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252635,13116,13532,Finalizer,3,0,152067,1748974,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252636,13116,13533,Signal Dispatch,3,0,109006,10547370,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252637,13116,13534,Service Thread,82,3,1725552,17748778,85,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252639,13116,13535,Monitor Deflati,991,13,24917068,71453967,1004,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25264,13116,13536,C2 CompilerThre,2978,36080,6340610463,4801086049,39058,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252641,13116,13537,C1 CompilerThre,2330,5493,1525194212,2384906254,7823,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252642,13116,13538,Notification Th,3,0,64389,1253051,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252643,13116,13539,Common-Cleaner,10,5,1376543,3706304,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252645,13116,13673,"GC Thread#1",62,144,31466277,48686067,206,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252646,13116,13747,grpc-nio-boss-E,10,67,66980985,12085157,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252671,13116,13757,grpc-nio-worker,8209,14033,2803834657,2326795006,22242,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252671,13116,16575,grpc-default-ex,5062,6680,1440038523,1118277019,11742,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252672,13116,16576,grpc-default-ex,2454,2858,588204273,376121139,5312,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252683,14132,14132,containerd-shim,10,14,5153464,711156,24,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252683,14132,14133,containerd-shim,748,12,10809926,60744764,760,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252684,14132,14134,containerd-shim,198,93,11013944,26842204,291,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252686,14132,14135,containerd-shim,59,16,4401771,5845640,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252687,14132,14136,containerd-shim,6,6,227583,1250531,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252689,14132,14137,containerd-shim,2,0,44564,20524,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25269,14132,14138,containerd-shim,199,69,9297922,12761371,268,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252691,14132,14139,containerd-shim,20,17,3689176,2729732,37,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252692,14132,14140,containerd-shim,178,56,3376917,22649806,234,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252693,14132,14141,containerd-shim,33,19,3088072,5359083,52,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252695,14132,14552,containerd-shim,15,10,1737663,2668383,25,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252696,14132,16194,containerd-shim,108,23,2159437,10589015,131,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252706,13253,13253,cartservice,43,2387,1149993889,1523785291,2430,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252707,13253,13633,.NET SynchManag,1,2,67898,2319381,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252709,13253,13634,.NET Server GC,7,32,9208460,4049119,39,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25271,13253,13635,.NET Server GC,4,2,64246,55256,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252711,13253,13636,.NET Finalizer,117,96,17698804,12616100,213,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252713,13253,13674,.NET File Watch,3,5,1809030,4422419,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252714,13253,13675,Console logger ,3,17,6351820,23290182,20,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252715,13253,13679,.NET SigHandler,1,0,28610,647834,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252716,13253,13681,.NET TP Gate,403,31,22328736,48155979,434,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252718,13253,13683,Kestrel Timer,255,48,30033353,29069468,303,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252719,13253,13684,.NET Sockets,6696,693,183744042,641798350,7389,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25272,13253,16535,.NET TP Worker,4545,49700,1518593723,2024450959,54245,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252722,13253,16536,DefaultSocketMa,956,378,42536349,54752343,1334,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252723,13253,16537,DefaultSocketMa,967,338,43991108,64679861,1305,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252725,13253,16538,DefaultSocketMa,1118,513,67513640,70176450,1631,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252726,13253,16539,DefaultSocketMa,958,386,44271720,56592709,1344,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252727,13253,16540,DefaultSocketMa,928,337,40956547,67781689,1265,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252728,13253,16541,DefaultSocketMa,945,251,38987152,166241104,1196,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25273,13253,16542,DefaultSocketMa,1009,457,78718893,99896210,1466,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252731,13253,16543,DefaultSocketMa,965,338,40312890,64089300,1303,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252733,13253,16544,DefaultSocketMa,989,358,41164605,61871244,1347,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252734,13253,16545,DefaultSocketMa,979,326,40031192,180133890,1305,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252735,13253,16546,.NET Timer,155,17,7907356,9930558,172,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252736,13253,16578,.NET TP Worker,3564,38619,832698243,1428773125,42183,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252737,13253,16579,.NET TP Worker,3516,38322,803763687,1493293170,41838,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252739,13253,17535,.NET Tiered Com,8,94,14785001,8873909,102,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252749,16451,16451,containerd-shim,5,9,5040562,1125783,14,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25275,16451,16453,containerd-shim,621,33,7898313,43538520,654,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252751,16451,16454,containerd-shim,41,21,2760040,6189706,62,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252752,16451,16455,containerd-shim,8,0,230055,889239,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252754,16451,16456,containerd-shim,1,0,28569,0,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252755,16451,16457,containerd-shim,137,106,9702114,25451765,243,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252756,16451,16458,containerd-shim,39,36,2770624,5268474,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252757,16451,16459,containerd-shim,4,1,145389,1063012,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252759,16451,16460,containerd-shim,14,38,2510175,5560942,51,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25276,16451,16481,containerd-shim,137,129,7457938,21899399,266,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252761,16451,16990,containerd-shim,5,1,344754,485814,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252771,14019,14019,docker,48,19,12799093,646251,67,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252772,14019,14020,docker,677,19,11063429,17543473,696,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252784,14019,14021,docker,67,89,11392108,7106893,156,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252785,14019,14022,docker,37,23,7958442,6167098,60,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252787,14019,14023,docker,4,1,279865,101905,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252788,14019,14024,docker,2,0,147209,6195,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252789,14019,14025,docker,56,8,2469919,1698308,64,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252791,14019,14122,docker,115,174,6889514,6669720,289,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252792,14019,14123,docker,48,10,2225438,1680838,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252801,16436,16436,docker,31,42,12213158,1199160,73,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252803,16436,16437,docker,468,15,7257803,15319305,483,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252804,16436,16438,docker,110,106,11278370,8528636,216,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252805,16436,16439,docker,57,20,2846210,2098557,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252807,16436,16440,docker,8,0,172352,149486,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252808,16436,16441,docker,2,2,215586,171504,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252809,16436,16442,docker,38,22,2226794,1806513,60,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25281,16436,16443,docker,79,232,6376856,8984804,311,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25282,12758,12758,containerd-shim,12,46,6795955,79364392,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252822,12758,12781,containerd-shim,11403,354,171949879,1007931488,11757,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252823,12758,12783,containerd-shim,69,45,9933902,32724997,114,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252824,12758,12784,containerd-shim,57,42,5615180,26761428,99,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252826,12758,12786,containerd-shim,4,4,439691,8796842,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252828,12758,12870,containerd-shim,55,37,6200839,31331514,92,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252831,12758,12872,containerd-shim,1,3,143888,2644781,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252833,12758,12873,containerd-shim,4,3,268162,193172,7,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252834,12758,12874,containerd-shim,1762,1340,121656649,425005859,3102,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252835,12758,12877,containerd-shim,3257,2479,219325512,609935585,5736,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252835,12758,12878,containerd-shim,15,42,3904067,38321090,56,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252836,12758,16884,containerd-shim,3,25,1629742,1019960,28,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25285,12972,12972,node,6555,21291,5347967230,4744810457,27846,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252851,12972,13407,node,7,3,289654,3121846,10,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252853,12972,13408,node,277,2099,326866055,460792291,2376,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252854,12972,13409,node,256,2300,370799357,461942105,2556,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252855,12972,13410,node,315,1569,250392996,352546369,1884,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252857,12972,13411,node,248,1261,250140998,373081505,1509,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252858,12972,13412,node,1,0,9820,494681,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252858,12972,13527,node,1218,483,38053479,176957294,1701,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25286,12972,13528,node,1228,507,33147702,158162716,1735,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252862,12972,13529,node,1203,517,38041932,127730115,1720,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252863,12972,13530,node,1245,451,32226772,157136873,1696,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.25287,12720,12720,containerd-shim,678,486,51597257,155068682,1164,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252872,12720,12745,containerd-shim,9958,322,142464388,802571704,10280,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252874,12720,12746,containerd-shim,20,38,3471196,23754353,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252875,12720,12747,containerd-shim,9,0,204209,4252716,9,0,0,0,0,0,0,0,0,0
2025-08-27 14:09:11.252876,12720,12748,containerd-shim,15,0,267745,2052838,15,0,0,0,0,0,0,0,0,0
